x,y,z,walker
49.2941,-1.54327,-0.877927,119
49.2336,-1.47599,-4.79402,119
49.8234,-0.750496,3.40942,119
49.9272,0.19101,21.0656,119
50.5484,0.432,18.3039,119
50.6774,0.723748,11.9102,119
50.8109,0.654135,3.66603,119
50.8109,0.654135,3.66603,119
50.8109,0.654135,3.66603,119
50.8109,0.654135,3.66603,119
50.7988,0.662229,6.95922,119
50.4964,1.66854,-14.1665,119
49.6954,0.89212,15.8359,119
49.6219,0.461076,-4.79093,119
49.6219,0.461076,-4.79093,119
49.6219,0.461076,-4.79093,119
49.6219,0.461076,-4.79093,119
49.7673,0.358527,-4.30067,119
49.7673,0.358527,-4.30067,119
49.5965,0.567455,14.6673,119
49.1798,0.459393,3.14966,119
48.8266,2.41835,6.89232,119
48.8387,2.3966,10.6055,119
48.8387,2.3966,10.6055,119
48.8387,2.3966,10.6055,119
49.4459,1.66657,38.0351,119
49.4459,1.66657,38.0351,119
49.4478,1.65747,37.7045,119
49.4478,1.65747,37.7045,119
49.4478,1.65747,37.7045,119
48.7805,1.30189,43.2232,119
49.6833,1.40097,6.27157,120
49.6833,1.40097,6.27157,120
49.6833,1.40097,6.27157,120
49.6833,1.40097,6.27157,120
50.7303,1.32493,21.9133,120
50.7303,1.32493,21.9133,120
50.6488,1.49671,24.5942,120
50.6291,1.37209,14.2966,120
50.7947,0.129575,3.80815,120
50.56,0.298335,10.0081,120
50.3417,0.902853,17.7344,120
50.3417,0.902853,17.7344,120
49.9591,0.71434,22.6677,120
49.9591,0.71434,22.6677,120
49.9591,0.71434,22.6677,120
49.9898,0.577611,20.4346,120
49.7854,0.141661,28.8046,120
49.7854,0.141661,28.8046,120
49.7883,0.34697,22.014,120
49.446,0.130632,31.4221,120
49.446,0.130632,31.4221,120
49.188,0.593641,23.4732,120
49.188,0.593641,23.4732,120
49.188,0.593641,23.4732,120
49.1745,0.504009,29.6891,120
49.1745,0.504009,29.6891,120
49.7345,0.309083,46.7062,120
49.7345,0.309083,46.7062,120
49.4606,0.490874,51.9783,120
49.4767,0.441163,49.8695,120
49.4767,0.441163,49.8695,120
49.4767,0.441163,49.8695,120
49.4767,0.441163,49.8695,120
50.2054,0.411656,44.7084,120
50.6023,0.741664,37.4011,120
50.2717,0.827455,33.8191,120
50.0561,0.559851,35.1182,120
50.0561,0.559851,35.1182,120
50.1566,0.632351,30.9633,120
50.1972,0.656779,34.161,120
50.1972,0.656779,34.161,120
49.9285,0.933821,25.1005,120
49.905,1.10636,30.7519,120
49.9033,1.10616,30.8172,120
49.9033,1.10616,30.8172,120
49.9491,1.11982,31.0786,120
49.9491,1.11982,31.0786,120
49.95,1.13663,30.9257,120
49.95,1.13663,30.9257,120
50.0045,1.13651,32.7198,120
49.9272,1.16727,39.9759,120
48.9232,1.22014,17.0495,121
49.8527,1.45483,20.3229,121
50.7062,2.39719,5.289,121
50.7062,2.39719,5.289,121
50.9394,2.21865,6.22913,121
50.2479,1.50256,8.57178,121
50.2479,1.50256,8.57178,121
50.2479,1.50256,8.57178,121
50.2408,1.49971,5.16245,121
50.1096,1.32063,2.80822,121
50.034,1.81304,-2.57044,121
50.034,1.81304,-2.57044,121
50.034,1.81304,-2.57044,121
50.034,1.81304,-2.57044,121
50.034,1.81304,-2.57044,121
50.7283,1.74217,-10.786,121
50.7458,1.59696,-9.96818,121
50.7458,1.59696,-9.96818,121
50.7883,1.73746,-8.74992,121
50.7883,1.73746,-8.74992,121
51.5953,2.16133,7.32066,121
51.6544,2.35423,10.038,121
51.6544,2.35423,10.038,121
51.6544,2.35423,10.038,121
50.7858,1.88617,19.791,121
50.272,1.8464,14.6665,121
50.272,1.8464,14.6665,121
50.272,1.8464,14.6665,121
50.2716,1.86121,14.4092,121
50.2716,1.86121,14.4092,121
50.2685,1.6071,8.33949,121
50.2685,1.6071,8.33949,121
50.313,1.65038,8.15237,121
50.3916,1.48128,11.8697,121
50.3793,1.49843,11.6297,121
50.2374,0.786661,14.4371,121
50.4261,0.651366,12.2881,121
50.4261,0.651366,12.2881,121
49.9569,0.891549,11.504,121
49.4584,0.193898,12.011,121
49.8959,-0.289568,38.9926,121
49.774,-0.491692,42.5869,121
49.7707,-0.510086,42.6558,121
49.7101,-0.400727,39.239,121
49.8604,-0.0338408,30.5173,121
49.6636,0.785854,33.941,121
49.6636,0.785854,33.941,121
49.6636,0.785854,33.941,121
49.6636,0.785854,33.941,121
49.6636,0.785854,33.941,121
49.7264,0.870086,42.715,121
51.6503,1.03821,0.751994,122
51.3863,1.05726,5.55204,122
51.3421,0.916374,5.74651,122
51.2094,0.89201,5.11452,122
51.2094,0.89201,5.11452,122
50.8722,0.224171,7.69279,122
50.6937,0.585091,20.1861,122
50.5113,0.899906,14.4275,122
50.5113,0.899906,14.4275,122
50.5113,0.899906,14.4275,122
50.7179,0.597912,24.8211,122
50.7171,0.600324,24.8736,122
50.6874,-0.624942,31.2195,122
50.6874,-0.624942,31.2195,122
50.6874,-0.624942,31.2195,122
50.6874,-0.624942,31.2195,122
50.6822,-0.61409,30.9388,122
49.9704,-0.476992,27.4305,122
49.969,-0.462311,27.4313,122
50.0466,-0.155145,30.9372,122
50.4436,-0.344044,30.6166,122
50.4436,-0.344044,30.6166,122
49.9817,0.296797,29.2241,122
49.9817,0.296797,29.2241,122
49.5865,-0.219819,31.5103,122
49.5865,-0.219819,31.5103,122
49.5865,-0.219819,31.5103,122
49.7402,0.678411,19.759,122
50.0475,1.55761,24.5834,122
50.0711,1.43599,25.3174,122
50.2425,0.93858,39.9386,122
49.1841,0.25603,54.1261,122
49.1646,0.204465,54.9093,122
49.042,0.316227,16.37,122
48.4288,-0.574215,13.0251,122
48.4288,-0.574215,13.0251,122
47.3631,-2.42264,0.424357,122
47.8453,-1.42102,5.85518,122
47.8453,-1.42102,5.85518,122
47.8453,-1.42102,5.85518,122
47.8453,-1.42102,5.85518,122
49.0756,-0.445898,14.46,122
49.1767,0.359088,19.4182,122
49.1767,0.359088,19.4182,122
49.1767,0.359088,19.4182,122
49.5277,0.733546,21.0339,122
49.089,0.594673,18.1452,122
48.9297,0.378245,15.9995,122
48.8868,0.345206,15.4937,122
48.8868,0.345206,15.4937,122
48.8868,0.345206,15.4937,122
52.8439,3.28324,22.0108,123
52.4755,3.00512,23.7562,123
52.4755,3.00512,23.7562,123
51.1044,2.28331,12.3074,123
51.2121,2.38442,15.3649,123
51.1796,2.36433,15.9698,123
51.2376,3.16388,10.6883,123
51.2366,3.20092,10.3294,123
51.2366,3.20092,10.3294,123
51.1845,3.13034,9.13248,123
51.1845,3.13034,9.13248,123
51.1845,3.13034,9.13248,123
51.2773,2.82646,11.8355,123
51.3544,3.00908,10.1367,123
51.9875,3.6142,5.62055,123
51.6677,3.08644,9.65528,123
51.6677,3.08644,9.65528,123
51.6677,3.08644,9.65528,123
51.6677,3.08644,9.65528,123
51.6677,3.08644,9.65528,123
51.673,3.07924,9.60392,123
51.673,3.07924,9.60392,123
51.4967,2.55941,6.15695,123
51.4967,2.55941,6.15695,123
51.4967,2.55941,6.15695,123
51.5386,2.68127,5.66596,123
51.5386,2.68127,5.66596,123
51.5386,2.68127,5.66596,123
51.5386,2.68127,5.66596,123
51.5386,2.68127,5.66596,123
51.5386,2.68127,5.66596,123
51.5285,2.25563,4.58897,123
51.9001,2.46609,11.0208,123
51.3992,2.14707,0.976233,123
51.3953,2.14742,-0.320102,123
51.6038,2.54824,1.87818,123
50.9495,2.39976,4.13942,123
50.9495,2.39976,4.13942,123
50.9412,2.3627,7.63665,123
51.0432,2.60041,7.08078,123
51.9079,3.12608,16.5458,123
51.9079,3.12608,16.5458,123
51.9079,3.12608,16.5458,123
51.1232,2.76045,19.2898,123
51.0773,2.69423,18.3349,123
51.0773,2.69423,18.3349,123
50.8695,2.80709,19.695,123
50.7254,2.44545,19.7893,123
50.7394,2.79758,36.0713,123
50.8805,2.88961,35.5654,123
50.8162,3.21956,41.512,123
49.5791,-0.209504,43.2165,124
49.5478,-0.283668,45.1968,124
49.5478,-0.283668,45.1968,124
49.9162,0.633494,26.3254,124
49.7354,0.719142,31.921,124
49.7354,0.719142,31.921,124
49.7355,0.841101,32.2359,124
49.754,1.03391,30.9009,124
49.612,0.795355,35.3293,124
49.5215,0.781272,35.5597,124
49.5215,0.781272,35.5597,124
49.2251,-0.794612,16.2117,124
49.264,0.246149,21.0264,124
49.264,0.246149,21.0264,124
48.7853,0.0799429,31.2242,124
48.7853,0.0799429,31.2242,124
49.2172,0.453508,27.2837,124
48.9657,0.495762,55.0247,124
49.0424,0.403067,62.8547,124
49.1661,0.00462721,48.3134,124
49.7942,-0.0800255,55.7568,124
49.9277,0.48606,49.1735,124
49.9277,0.48606,49.1735,124
49.8917,0.473948,48.284,124
50.3678,0.885061,31.0143,124
50.3678,0.885061,31.0143,124
50.3678,0.885061,31.0143,124
50.4686,0.706839,31.35,124
50.2561,1.28582,35.9526,124
50.2701,1.49722,32.702,124
50.3018,1.43346,24.4197,124
49.4916,1.24676,21.2675,124
49.4916,1.24676,21.2675,124
49.4337,1.14091,20.4418,124
49.7225,0.969991,27.8677,124
51.091,1.92898,47.2606,124
51.091,1.92898,47.2606,124
51.1146,1.98079,48.8904,124
51.1432,1.85069,47.4136,124
51.1432,1.85069,47.4136,124
50.7089,1.81942,43.8438,124
51.1503,1.55854,54.7837,124
51.1503,1.55854,54.7837,124
51.2436,1.54632,56.2616,124
50.9696,1.38256,42.47,124
51.163,1.51388,31.1384,124
51.163,1.51388,31.1384,124
51.163,1.51388,31.1384,124
51.1923,1.75322,29.0299,124
51.2141,1.77007,28.9145,124
52.0283,1.63442,17.2397,124
51.0127,1.6361,3.40832,125
50.3504,1.68267,-0.58791,125
50.8624,2.37913,22.1233,125
50.7328,2.34837,22.6538,125
51.3539,2.97397,34.2202,125
51.3539,2.97397,34.2202,125
51.567,2.55067,18.2236,125
51.4272,2.3058,17.2741,125
51.4272,2.3058,17.2741,125
50.9123,1.88157,13.6457,125
51.2642,1.71513,0.136218,125
51.2642,1.71513,0.136218,125
51.243,1.36966,-23.1898,125
51.243,1.36966,-23.1898,125
50.8407,1.17641,-12.7325,125
50.8407,1.17641,-12.7325,125
50.8407,1.17641,-12.7325,125
50.8835,1.23266,-16.8962,125
50.904,1.2737,-17.0039,125
50.904,1.2737,-17.0039,125
50.904,1.2737,-17.0039,125
50.8525,1.175,-5.56754,125
50.8525,1.175,-5.56754,125
50.8525,1.175,-5.56754,125
51.0774,1.22672,5.18884,125
51.0774,1.22672,5.18884,125
51.2992,1.30205,4.59043,125
51.4035,1.33334,5.50159,125
50.7725,0.879787,-1.25884,125
50.9378,0.940848,-3.36034,125
50.9378,0.940848,-3.36034,125
50.8856,0.926751,-1.04865,125
50.7732,1.22279,3.33787,125
51.109,0.669534,16.0038,125
50.6449,1.15676,22.0821,125
51.3065,1.00784,34.6538,125
51.343,0.939299,37.0687,125
51.343,0.939299,37.0687,125
52.3916,0.308672,27.8899,125
52.3916,0.308672,27.8899,125
50.91,0.923664,16.1942,125
50.8257,0.941473,15.8841,125
50.826,0.941622,15.884,125
51.0554,0.83806,-2.94435,125
51.611,1.16145,-10.3658,125
51.611,1.16145,-10.3658,125
51.611,1.16145,-10.3658,125
51.611,1.16145,-10.3658,125
51.6351,1.16265,-10.4234,125
50.5524,1.15135,-1.6192,125
50.5524,1.15135,-1.6192,125
51.5352,0.283023,-11.0034,126
51.2383,0.585127,6.20376,126
51.4857,0.795375,1.55108,126
51.7118,0.487378,-3.89788,126
51.7118,0.487378,-3.89788,126
52.3857,0.291654,-7.85726,126
52.0992,0.294541,-7.84311,126
52.0992,0.294541,-7.84311,126
50.5337,0.172392,-1.06084,126
50.4861,-1.93043,-14.8313,126
50.4861,-1.93043,-14.8313,126
50.4861,-1.93043,-14.8313,126
50.4861,-1.93043,-14.8313,126
50.4861,-1.93043,-14.8313,126
50.4033,-1.28975,0.0321988,126
50.4033,-1.28975,0.0321988,126
49.6837,-0.649618,5.71982,126
49.6837,-0.649618,5.71982,126
49.6837,-0.649618,5.71982,126
49.6837,-0.649618,5.71982,126
50.1445,-0.143949,17.4353,126
50.1445,-0.143949,17.4353,126
49.7269,0.117765,12.0496,126
49.5748,0.0581497,18.1981,126
49.1049,-0.326462,13.1724,126
49.1049,-0.326462,13.1724,126
48.6274,-0.879065,7.18106,126
48.6274,-0.879065,7.18106,126
48.6274,-0.879065,7.18106,126
48.6274,-0.879065,7.18106,126
48.4531,-1.16711,4.53475,126
48.4531,-1.16711,4.53475,126
48.63,-0.378429,-21.3684,126
50.1809,0.0563742,1.3792,126
50.6836,1.11326,15.6669,126
50.6836,1.11326,15.6669,126
50.5724,0.793181,11.5344,126
51.2701,0.565242,-30.277,126
51.2701,0.565242,-30.277,126
51.2026,0.974574,-19.6795,126
51.2026,0.974574,-19.6795,126
51.2026,0.974574,-19.6795,126
50.7371,0.774291,-2.92469,126
51.3909,1.13883,-4.48813,126
51.2843,1.39909,-13.4655,126
51.2875,1.39727,-13.5623,126
51.2875,1.39727,-13.5623,126
51.2937,1.39597,-13.6257,126
51.2927,1.39505,-13.9284,126
51.7949,1.27047,-16.2623,126
51.785,1.28298,-16.0729,126
50.702,1.59728,0.795073,127
50.4546,1.34169,-4.0063,127
51.0021,1.3064,-15.8266,127
50.9113,1.06224,-19.4874,127
50.9645,1.06597,-19.9791,127
50.4415,1.65778,-6.13545,127
50.6341,1.34671,9.75257,127
50.5428,1.1669,11.0759,127
50.6675,1.24185,-5.58822,127
50.6649,1.19762,-5.7171,127
50.6649,1.19762,-5.7171,127
50.4489,1.29787,-11.4386,127
50.4312,0.845513,-9.58017,127
50.4312,0.845513,-9.58017,127
50.4312,0.845513,-9.58017,127
50.7313,0.942917,-15.5831,127
50.6135,0.957242,-15.5826,127
50.665,1.08803,-9.90012,127
50.8182,1.47494,4.82834,127
50.8158,1.44829,2.40086,127
50.8003,1.6445,7.801,127
50.8188,1.71851,8.61669,127
50.2896,1.4285,2.99629,127
50.2896,1.4285,2.99629,127
50.2896,1.4285,2.99629,127
50.2896,1.4285,2.99629,127
50.2896,1.4285,2.99629,127
50.6586,1.72498,3.09677,127
50.7339,1.8286,3.33277,127
50.6336,1.53443,1.29466,127
50.2069,0.877815,19.4572,127
49.5801,0.919952,19.3491,127
49.5959,0.99302,14.6914,127
48.9081,0.736061,17.1241,127
49.5496,0.7113,19.6937,127
49.2514,0.8822,23.057,127
48.7515,0.753681,32.0746,127
49.3532,0.778698,28.5987,127
49.1355,-0.124155,15.373,127
49.0313,-0.318834,15.6334,127
49.0313,-0.318834,15.6334,127
49.4329,-0.0513546,8.18851,127
49.0114,-0.294952,7.23581,127
49.0114,-0.294952,7.23581,127
49.5014,-0.264186,11.3839,127
49.5014,-0.264186,11.3839,127
49.5014,-0.264186,11.3839,127
48.9699,-0.300599,7.10135,127
49.019,-0.681379,2.15301,127
49.019,-0.681379,2.15301,127
49.019,-0.681379,2.15301,127
48.3464,0.794153,24.0342,128
47.9081,0.456131,20.5417,128
48.6736,0.390252,27.474,128
48.0425,0.529796,14.2035,128
49.5371,0.614829,0.833513,128
49.7275,0.900303,0.631819,128
49.5818,1.11112,-1.20625,128
49.5818,1.11112,-1.20625,128
49.5818,1.11112,-1.20625,128
48.6422,0.481555,-13.0104,128
48.6422,0.481555,-13.0104,128
49.1251,0.672671,-5.83203,128
50.4862,1.11821,13.6176,128
50.2683,0.910437,4.87769,128
50.425,1.05312,7.73122,128
48.8976,0.657764,19.4977,128
48.0272,1.16378,10.3727,128
48.3129,0.885176,12.5805,128
49.1336,1.27374,8.57247,128
49.1336,1.27374,8.57247,128
49.1336,1.27374,8.57247,128
49.02,1.10387,6.26539,128
49.4048,2.18873,2.51323,128
49.4267,2.18168,2.5093,128
49.4855,2.37846,-3.18716,128
49.4103,2.28615,-2.58804,128
49.2244,2.03275,3.32281,128
49.2244,2.03275,3.32281,128
50.2746,2.32704,4.38611,128
50.2746,2.32704,4.38611,128
50.0257,2.52684,4.314,128
50.0257,2.52684,4.314,128
50.039,2.78718,1.00437,128
50.1172,2.68265,1.57888,128
50.1172,2.68265,1.57888,128
49.8626,2.15307,7.89636,128
49.8289,2.26043,18.2686,128
49.8289,2.26043,18.2686,128
49.8401,1.66251,17.2503,128
49.8401,1.66251,17.2503,128
49.8401,1.66251,17.2503,128
50.2208,2.39737,17.9091,128
50.2208,2.39737,17.9091,128
50.2798,2.67118,21.4122,128
50.3657,1.95669,18.6463,128
49.9864,2.71136,13.067,128
49.9864,2.71136,13.067,128
49.9864,2.71136,13.067,128
50.0871,3.43304,16.4927,128
50.0871,3.43304,16.4927,128
50.0871,3.43304,16.4927,128
50.5889,0.872235,-1.36295,129
50.8777,0.724328,-14.8834,129
50.9171,0.776536,-8.22841,129
50.828,0.201566,-1.89381,129
50.8481,-0.273188,-17.7229,129
50.575,0.0818036,-13.2076,129
50.7131,0.634897,3.57396,129
50.7109,0.621857,3.58719,129
50.7722,0.662838,6.07294,129
49.9636,-0.416683,-6.00055,129
49.9636,-0.416683,-6.00055,129
49.9636,-0.416683,-6.00055,129
49.4396,-0.383116,-9.89102,129
49.4635,-0.352502,-8.22669,129
49.484,-0.432227,-10.4089,129
49.616,-0.254436,-10.4959,129
49.616,-0.254436,-10.4959,129
49.7742,0.270011,-8.22079,129
49.7742,0.270011,-8.22079,129
49.8565,0.251881,0.50934,129
49.8565,0.251881,0.50934,129
49.5195,0.121867,11.378,129
49.5195,0.121867,11.378,129
49.5195,0.121867,11.378,129
49.6402,0.161286,12.6893,129
49.6402,0.161286,12.6893,129
50.1957,0.796579,16.8259,129
50.1957,0.796579,16.8259,129
50.2256,0.925604,14.0739,129
50.2256,0.925604,14.0739,129
50.2265,0.876091,13.8701,129
50.2213,0.875217,13.8954,129
50.2213,0.875217,13.8954,129
49.1025,1.38232,11.3583,129
48.0878,1.88525,3.86092,129
48.0878,1.88525,3.86092,129
48.0878,1.88525,3.86092,129
48.0878,1.88525,3.86092,129
48.0878,1.88525,3.86092,129
48.1043,1.6196,2.91332,129
48.1043,1.6196,2.91332,129
47.9662,1.39684,3.44592,129
47.9662,1.39684,3.44592,129
47.8985,0.92977,1.65728,129
47.8985,0.92977,1.65728,129
47.8255,0.973963,-1.32786,129
47.8255,0.973963,-1.32786,129
47.8255,0.973963,-1.32786,129
47.8255,0.973963,-1.32786,129
49.0997,1.05686,-1.464,129
49.7543,1.34692,12.8994,129
51.1194,0.743492,15.2404,130
51.0553,0.959966,15.1535,130
51.4439,1.14116,19.5056,130
50.6251,0.628729,22.3079,130
50.5993,0.674937,20.1621,130
50.6366,0.715532,19.9812,130
50.6366,0.715532,19.9812,130
50.3031,-0.176861,9.66773,130
50.3031,-0.176861,9.66773,130
50.3031,-0.176861,9.66773,130
50.3534,-0.0145142,9.28027,130
50.108,-0.20692,4.65858,130
49.8849,-1.07132,1.04377,130
49.8691,-0.828246,2.82759,130
49.8753,-1.43377,7.24363,130
49.7357,-1.54329,6.73112,130
49.7357,-1.54329,6.73112,130
49.5904,-1.76064,9.76031,130
49.3083,-2.47097,18.4464,130
49.3083,-2.47097,18.4464,130
49.3083,-2.47097,18.4464,130
49.6313,-1.61705,18.4797,130
49.8694,-0.286887,18.9547,130
50.035,-1.21061,2.60698,130
50.035,-1.21061,2.60698,130
50.035,-1.21061,2.60698,130
50.035,-1.21061,2.60698,130
50.035,-1.21061,2.60698,130
49.7309,-0.204263,6.2727,130
49.463,0.60888,17.268,130
49.9283,0.47423,13.2422,130
49.9283,0.47423,13.2422,130
49.9283,0.47423,13.2422,130
49.7687,0.324371,12.2534,130
49.8641,0.382523,15.0703,130
49.8641,0.382523,15.0703,130
49.8641,0.382523,15.0703,130
49.8641,0.382523,15.0703,130
49.8641,0.382523,15.0703,130
50.2257,0.554283,15.4801,130
50.2257,0.554283,15.4801,130
50.2257,0.554283,15.4801,130
50.3979,0.215743,14.9999,130
50.0235,0.327624,19.0216,130
50.0235,0.327624,19.0216,130
50.2248,0.751891,21.5457,130
50.2248,0.751891,21.5457,130
50.0767,0.989184,13.2388,130
50.0712,0.974698,13.1641,130
49.6626,1.5216,-1.37098,130
49.6626,1.5216,-1.37098,130
48.1645,0.956462,20.9952,131
48.1645,0.956462,20.9952,131
48.1645,0.956462,20.9952,131
48.1645,0.956462,20.9952,131
48.1645,0.956462,20.9952,131
48.1223,0.965259,20.5589,131
48.1223,0.965259,20.5589,131
48.3052,0.773269,30.3497,131
48.1095,0.675849,31.1874,131
48.1095,0.675849,31.1874,131
48.1095,0.675849,31.1874,131
48.7718,0.849553,28.3931,131
48.6863,0.67935,15.6436,131
48.6863,0.67935,15.6436,131
48.1798,0.525658,12.4659,131
48.4667,0.616726,6.32435,131
48.4667,0.616726,6.32435,131
48.4667,0.616726,6.32435,131
48.4061,-0.00233131,-3.00294,131
48.4598,0.056621,-0.105385,131
48.468,0.0939422,2.30444,131
48.468,0.0939422,2.30444,131
48.0346,-0.15166,2.33925,131
48.756,0.262148,11.5436,131
48.059,0.341664,10.6404,131
48.0145,0.384758,9.94595,131
48.0145,0.384758,9.94595,131
48.37,0.405759,7.07903,131
48.37,0.405759,7.07903,131
48.37,0.405759,7.07903,131
48.1551,0.0813404,1.05524,131
47.646,-0.584182,0.168393,131
46.7704,-1.09517,-23.5704,131
46.7704,-1.09517,-23.5704,131
46.7704,-1.09517,-23.5704,131
46.7704,-1.09517,-23.5704,131
46.7704,-1.09517,-23.5704,131
47.6933,-0.982717,-19.1469,131
48.2719,-0.468255,-15.6543,131
48.2719,-0.468255,-15.6543,131
48.2145,-0.55545,-18.0819,131
48.2145,-0.55545,-18.0819,131
48.2766,-0.504428,-14.4455,131
48.2766,-0.504428,-14.4455,131
49.0145,0.14665,0.651176,131
48.4665,-0.469525,1.26087,131
47.9055,-1.01069,-2.74222,131
47.9055,-1.01069,-2.74222,131
48.3649,-0.585115,2.006,131
48.3649,-0.585115,2.006,131
48.3649,-0.585115,2.006,131
49.4056,0.696389,1.62695,132
49.4056,0.696389,1.62695,132
49.1231,0.255278,-3.23756,132
49.1102,0.523758,1.02931,132
48.9149,0.452833,-0.124649,132
48.8692,0.197048,-3.51062,132
48.8692,0.197048,-3.51062,132
48.8692,0.197048,-3.51062,132
48.8692,0.197048,-3.51062,132
48.8719,0.190421,-3.8961,132
48.5087,0.325715,-10.8462,132
48.5087,0.325715,-10.8462,132
48.5087,0.325715,-10.8462,132
48.5087,0.325715,-10.8462,132
48.5087,0.325715,-10.8462,132
48.5087,0.325715,-10.8462,132
48.5037,0.0343406,-14.5457,132
49.0163,0.190724,1.82084,132
49.1391,0.266317,0.637895,132
49.476,0.568889,-5.20491,132
49.476,0.568889,-5.20491,132
50.1346,1.11038,-8.67262,132
50.3019,1.39463,-5.49511,132
50.3019,1.39463,-5.49511,132
50.1619,1.65898,-4.30183,132
50.1619,1.65898,-4.30183,132
50.3759,1.50023,-12.9783,132
50.6298,1.68247,-0.32776,132
50.4143,1.57599,1.36569,132
50.1587,1.49516,1.80754,132
50.6345,1.81262,2.11098,132
51.1132,2.21785,-5.71435,132
51.3156,2.16357,-12.5485,132
52.1483,2.49304,-24.7074,132
51.7242,2.606,-11.5682,132
51.4145,1.85922,2.27721,132
51.4173,1.73013,0.538747,132
51.3681,1.49361,5.40391,132
51.2015,1.06089,-15.3581,132
51.2015,1.06089,-15.3581,132
51.2015,1.06089,-15.3581,132
51.3356,0.609316,-2.8472,132
51.6288,0.731607,-4.7408,132
51.6288,0.731607,-4.7408,132
50.7013,0.763608,20.2869,132
50.5063,0.718832,22.3187,132
50.7728,0.978188,25.299,132
50.6403,0.605315,28.1733,132
50.6403,0.605315,28.1733,132
50.6403,0.605315,28.1733,132
50.3802,0.586051,21.2631,132
49.4853,0.758933,19.2637,133
49.968,1.12983,6.55585,133
50.0148,1.25743,6.44019,133
50.0148,1.25743,6.44019,133
49.4914,0.952709,-0.316836,133
49.4589,1.06445,1.89532,133
49.2517,1.10354,-7.02808,133
49.2784,1.09717,-8.456,133
49.2769,1.09822,-8.56726,133
49.4386,1.09597,-3.05527,133
49.2637,0.749041,-5.94013,133
49.2637,0.749041,-5.94013,133
49.2637,0.749041,-5.94013,133
49.0418,0.605358,-1.23928,133
48.7951,0.569712,11.2112,133
48.7951,0.569712,11.2112,133
48.8652,0.515525,11.2877,133
48.8652,0.515525,11.2877,133
48.9178,0.541133,11.4218,133
48.9178,0.541133,11.4218,133
48.357,0.969258,-5.94605,133
48.3787,0.962865,-5.34164,133
48.3787,0.962865,-5.34164,133
48.6058,1.24692,3.51291,133
48.2898,0.883386,-1.69504,133
48.2898,0.883386,-1.69504,133
48.2898,0.883386,-1.69504,133
48.3673,0.819299,-0.656938,133
48.3673,0.819299,-0.656938,133
48.3673,0.819299,-0.656938,133
48.5701,0.573379,-3.65951,133
48.5701,0.573379,-3.65951,133
47.6725,0.721958,-9.90465,133
47.6725,0.721958,-9.90465,133
47.6725,0.721958,-9.90465,133
47.4344,0.799341,-9.60119,133
48.2758,0.564893,-0.363761,133
48.2758,0.564893,-0.363761,133
48.4549,1.17686,19.6798,133
47.9963,1.26108,28.6061,133
47.9963,1.26108,28.6061,133
47.9341,1.25486,30.4614,133
49.0967,1.65966,11.1077,133
49.8947,1.63307,19.0272,133
50.0624,1.18118,4.64939,133
49.6334,1.06643,4.03274,133
49.6334,1.06643,4.03274,133
49.6587,1.06623,4.70405,133
49.0248,1.95489,5.8905,133
49.0248,1.95489,5.8905,133
49.6518,1.93152,20.4383,133
50.386,0.871071,14.5311,134
50.3968,1.50562,11.2265,134
50.4117,1.45045,11.9466,134
50.4143,1.45427,11.9879,134
51.2431,2.60262,8.675,134
51.789,3.29908,8.9358,134
51.6535,3.00179,14.6717,134
51.289,2.53179,11.903,134
51.2452,2.5046,11.9684,134
51.2452,2.5046,11.9684,134
51.6869,3.44508,23.458,134
51.6869,3.44508,23.458,134
51.4957,2.78348,29.2592,134
51.4957,2.78348,29.2592,134
51.5062,2.76891,29.3366,134
51.5062,2.76891,29.3366,134
51.5062,2.76891,29.3366,134
51.0166,2.38531,27.8345,134
50.7543,2.22782,23.8555,134
50.7543,2.22782,23.8555,134
50.7543,2.22782,23.8555,134
51.1845,1.86911,22.2661,134
51.1845,1.86911,22.2661,134
51.1845,1.86911,22.2661,134
51.2182,1.96582,24.4394,134
51.2182,1.96582,24.4394,134
51.8156,2.45031,25.5512,134
51.6585,2.24241,24.7661,134
50.8268,1.58297,29.8847,134
50.7667,1.50463,29.6057,134
50.8235,1.52138,31.8438,134
50.5246,1.80006,35.7147,134
50.8946,2.22398,33.8688,134
51.3466,2.63755,34.5428,134
51.4545,2.70317,37.4964,134
51.3182,2.48906,35.9326,134
51.3182,2.48906,35.9326,134
51.3182,2.48906,35.9326,134
50.2117,1.84006,20.517,134
50.2117,1.84006,20.517,134
50.2117,1.84006,20.517,134
50.1157,1.51605,24.449,134
50.1157,1.51605,24.449,134
50.233,1.40019,25.5461,134
50.7568,1.74998,43.3129,134
50.5519,1.77667,37.458,134
50.8954,1.94326,37.0936,134
50.8954,1.94326,37.0936,134
50.8954,1.94326,37.0936,134
50.4867,0.921876,16.8164,134
50.4867,0.921876,16.8164,134
49.602,-0.542922,22.1288,135
49.602,-0.542922,22.1288,135
49.9791,-0.233148,21.3748,135
49.9791,-0.233148,21.3748,135
50.2538,0.299462,21.8358,135
51.091,0.695762,31.3059,135
51.091,0.695762,31.3059,135
51.091,0.695762,31.3059,135
51.091,0.695762,31.3059,135
51.091,0.695762,31.3059,135
51.2156,0.783001,33.0749,135
51.2156,0.783001,33.0749,135
51.2156,0.783001,33.0749,135
51.6011,0.788337,48.1943,135
51.5982,0.790571,48.1288,135
51.5982,0.790571,48.1288,135
